source_type,source_id,source_name,event_id,event_name,page,command_index,code,kind,text
map,25,,28,PLAYER2,6,43,101,show_text,"\dxn[Adrián]Además, estábamos muy preocupados con el misterio del \c[2]Huevo de tu Riolu\c[0]."
map,25,,28,PLAYER2,6,48,101,show_text,"\dxn[Adrián]Parecía que nunca iba a eclosionar, hasta que tuvo contacto con Latias y Latios."
map,25,,28,PLAYER2,6,53,101,show_text,\dxn[\PN]<i>(Es cierto... eso sigue siendo todo un misterio...)</i>
map,25,,28,PLAYER2,6,57,101,show_text,"\dxn[Adrián]En fin, eso es lo más básico que te puedo contar sobre mi relación con Lilith y la Isla del Sur."
map,25,,28,PLAYER2,6,61,101,show_text,\ts[1]\dxn[Adrián]¡Estaré por aquí por si quieres hablar!
map,25,,28,PLAYER2,6,64,402,choice_branch,Nothing
map,25,,28,PLAYER2,6,66,101,show_text,\ts[1]\dxn[Adrián]¡Estaré por aquí por si quieres hablar!
map,25,,95,EV095,1,0,101,show_text,"Sí claro, mi novio es más listo que el hambre. Todos quieren ver a Sakura bailar."
map,25,,196,EV196,1,0,101,show_text,(Parece estar atento al concierto...)
map,25,,62,EV062,1,0,108,comment,noshadow
map,25,,129,EV129,1,4,101,show_text,\dxn[Vendedor]¡Oye! ¿A dónde vas?
map,25,,163,EV163,1,0,101,show_text,(Parece estar atento al concierto...)
map,25,,29,LILITH,2,12,101,show_text,\sh\dxn[Álama]¡\PN! ¡Angie está tocando! ¡Angie está tocando!
map,25,,29,LILITH,2,18,101,show_text,\dxn[\PN]<i>(Ahora mismo está como una cría...)</i>
map,25,,29,LILITH,2,23,101,show_text,\dxn[\PN]<i>(Ahora mismo está como una cría...)</i>
map,25,,29,LILITH,2,29,101,show_text,"\dxn[Álama]¡Si te animas a jugar al \c[2]Memory Dance\c[0], subiré para jugar contigo, no lo dudes!"
map,25,,29,LILITH,2,34,101,show_text,"\dxn[Álama]¡Habla con Sakura, seguro que está impaciente de que juegues lo que ha estado preparando con tantas ganas!"
map,25,,29,LILITH,2,39,101,show_text,"\dxn[Álama]De mientras, seguiré disfrutando del concierto junto a Silvano."
map,25,,29,LILITH,2,44,101,show_text,"\dxn[Álama]Siempre está cuidando de mí, como solían hacer Edward y mamá."
map,25,,29,LILITH,2,48,101,show_text,\sh\dxn[Álama]¡Es el mejor!
map,25,,96,SAKURA,2,4,101,show_text,"\dxn[Sakura]¡Ey, \PN! ¿Quieres que juguemos un rato?"
map,25,,96,SAKURA,2,10,101,show_text,\dxn[Sakura]¿Todavía no has pasado por el \c[2]Punto de Información\c[0]?
map,25,,96,SAKURA,2,15,101,show_text,\dxn[Sakura]Sin el pase no podrás participar en mi minijuego...
map,25,,96,SAKURA,2,22,101,show_text,"\sh\dxn[Sakura]¡E-es decir... solo si quieres divertirte tanto como yo! ¡No lo digo por ti, eh!"
map,25,,96,SAKURA,2,27,101,show_text,"\dxn[Sakura]Bueno, estaré por ti cuando tengas el pase."
map,25,,96,SAKURA,3,13,101,show_text,"\sh\dxn[Sakura]¡\PN, ese outfit te queda genial!"
map,25,,96,SAKURA,3,19,101,show_text,"\sh\dxn[Sakura]¡O sea, quiero decir...!"
map,25,,96,SAKURA,3,24,101,show_text,\ts[2]\dxn[Sakura]No te queda mal del todo...
map,25,,96,SAKURA,3,32,101,show_text,\ts[1]\dxn[Sakura]Parece que se está haciendo tarde...
map,25,,96,SAKURA,3,37,101,show_text,"\sh\dxn[Sakura]¡Vamos a prepararnos, \PN! ¡Se hace una gran fiesta esta noche!"
map,25,,96,SAKURA,3,56,101,show_text,"\dxn[Sakura]¡Ey, \PN! ¿Te lo estás pasando bien?"
map,25,,96,SAKURA,3,60,101,show_text,\dxn[Sakura]¿Vienes a jugar a mi \c[2]Memory Dance\c[0]?
map,25,,96,SAKURA,3,67,101,show_text,"\dxn[Sakura]¡Anda, pero si ya has conseguido todos los puntos! ¡Eres increíble!"
map,25,,96,SAKURA,3,72,101,show_text,"\sh\dxn[Sakura]¡Q-quiero decir, yo lo haría mejor!"
map,25,,96,SAKURA,3,76,108,comment,// En el caso de que hayas conseguido todos los rewards
map,25,,96,SAKURA,3,82,101,show_text,"\sh\dxn[Sakura]¡Espera, también has superado todos los niveles y has reclamado todas las recompensas!"
map,25,,96,SAKURA,3,87,101,show_text,\ts[2]\dxn[Sakura]Creo que ha llegado el momento...
map,25,,96,SAKURA,3,92,101,show_text,\ts[2]\dxn[Sakura]¿Quieres retarme a mí?
map,25,,96,SAKURA,3,96,102,choices,Let's go!
map,25,,96,SAKURA,3,96,102,choices,"Nothing, nothing..."
map,25,,96,SAKURA,3,97,402,choice_branch,Let's go!
map,25,,96,SAKURA,3,108,101,show_text,"\sh\dxn[Sakura]¡Genial, vamos a ver si eres capaz de seguirme el ritmo!"
map,25,,96,SAKURA,3,115,402,choice_branch,"Nothing, nothing..."
map,25,,96,SAKURA,3,120,101,show_text,"\ts[2]\dxn[Sakura]De acuerdo, no pasa nada..."
map,25,,96,SAKURA,3,124,101,show_text,\dxn[Sakura]Entonces... ¿quieres jugar algún nivel?
map,25,,96,SAKURA,3,132,101,show_text,\dxn[Sakura]¡Todavía tienes recompensas por ganar!
map,25,,96,SAKURA,3,141,101,show_text,"\dxn[Sakura]Todavía tienes puntos por conseguir, ¿quieres participar?"
map,25,,96,SAKURA,3,145,355,script,echo pbGet(901)
map,25,,96,SAKURA,3,179,355,script,$points_hud = DancingPointsDisplayHUD.new
map,25,,197,EV197,1,0,101,show_text,(Seems to be paying attention to the battle...)
map,25,,63,EV063,1,0,108,comment,noshadow
map,25,,130,EV130,1,0,101,show_text,Nos mola mucho el ambiente del concierto.
map,25,,130,EV130,1,2,101,show_text,"Si te acercas, hasta se escucha a todo el mundo gritar."
map,25,,164,EV164,1,0,101,show_text,(Parece estar atento al concierto...)
map,25,,30,SILVANO,2,9,101,show_text,\dxn[Silvano]¡\PN! ¿Cómo te va todo? ¿Te lo estás pasando bien?
map,25,,30,SILVANO,2,14,101,show_text,\dxn[Silvano]Nosotros estamos disfrutando del concierto mientras nadie participa en el \c[2]minijuego de baile\c[0].
map,25,,30,SILVANO,2,18,101,show_text,"\dxn[Silvano]Me hace muy feliz ver a Lilith de esta forma, me contó que de pequeña hacía esto con Edward y su mamá."
map,25,,30,SILVANO,2,24,101,show_text,"\dxn[Silvano]Por cierto, si te apetece jugar al minijuego de baile, puedo intentar ser tu contrincante."
map,25,,30,SILVANO,2,29,101,show_text,\sh\dxn[Silvano]¡Pero no esperes demasiado de mi ritmo!
map,25,,97,LATIAS TIMER,2,3,101,show_text,\sh\dxn[Sakura]¡Se acabó!
map,25,,97,LATIAS TIMER,2,15,355,script,$points_hud.dispose
map,25,,97,LATIAS TIMER,2,42,101,show_text,\dxn[Sakura]¡¿Cómo?! ¡¿Me has superado?!
map,25,,97,LATIAS TIMER,2,47,101,show_text,\dxn[Sakura]¡Eres mejor de lo que había imaginado!
map,25,,97,LATIAS TIMER,2,52,101,show_text,"\dxn[Sakura]¡Toma, esto es para ti como regalo por ganarme otra vez!"
map,25,,97,LATIAS TIMER,2,55,355,script,$PokemonGlobal.gachaCoins += 3
map,25,,97,LATIAS TIMER,2,56,101,show_text,<ac>¡Has recibido 3 Gacha Tickets!</ac>
map,25,,97,LATIAS TIMER,2,60,101,show_text,\dxn[Sakura]¡Vuelve cuando quieras!
map,25,,97,LATIAS TIMER,2,62,355,script,FollowingPkmn.toggle_on
map,25,,97,LATIAS TIMER,2,63,355,script,$Trainer.has_running_shoes = true
map,25,,97,LATIAS TIMER,2,75,101,show_text,"\dxn[Sakura]¡Toma, esto es para ti como regalo por superarme por primera vez!"
map,25,,97,LATIAS TIMER,2,78,355,script,$PokemonGlobal.gachaCoins += 15
map,25,,97,LATIAS TIMER,2,79,101,show_text,<ac>¡Has recibido 15 Gacha Tickets!</ac>
map,25,,97,LATIAS TIMER,2,83,101,show_text,\dxn[Sakura]¡Vuelve cuando quieras!
map,25,,97,LATIAS TIMER,2,85,355,script,FollowingPkmn.toggle_on
map,25,,97,LATIAS TIMER,2,86,355,script,$Trainer.has_running_shoes = true
map,25,,97,LATIAS TIMER,2,103,101,show_text,\ts[2]\dxn[Sakura]Bueno... al menos lo has intentado.
map,25,,97,LATIAS TIMER,2,108,101,show_text,\sh\dxn[Sakura]¡Prueba de nuevo cuando quieras!
map,25,,97,LATIAS TIMER,2,110,355,script,FollowingPkmn.toggle_on
map,25,,97,LATIAS TIMER,2,111,355,script,$Trainer.has_running_shoes = true
map,25,,97,LATIAS TIMER,2,128,101,show_text,\dxn[Sakura]¡Vamos a ver qué tal te ha ido!
map,25,,97,LATIAS TIMER,2,131,108,comment,// Si el rendimiento es horrible KEKW
map,25,,97,LATIAS TIMER,2,137,101,show_text,\dxn[Sakura]Esto... como te lo digo...
map,25,,97,LATIAS TIMER,2,142,101,show_text,\dxn[Sakura]No has sacado muy buena puntuación... así que no tienes recompensa.
map,25,,97,LATIAS TIMER,2,147,101,show_text,\sh\dxn[Sakura]¡Pero puedes venir a intentarlo cuando quieras!
map,25,,97,LATIAS TIMER,2,152,101,show_text,\dxn[Sakura]¡Aquí te espero!
map,25,,97,LATIAS TIMER,2,158,108,comment,################# EASY MODE #################
map,25,,97,LATIAS TIMER,2,165,101,show_text,"\dxn[Sakura]¡Bueno, no está mal!"
map,25,,97,LATIAS TIMER,2,170,101,show_text,"\dxn[Sakura]¡Ya reclamaste esta recompensa, pero gracias por participar!"
map,25,,97,LATIAS TIMER,2,175,101,show_text,"\dxn[Sakura]Toma, tu recompensa."
map,25,,97,LATIAS TIMER,2,178,101,show_text,<ac>¡Has recibido 150 <i>Summer Points</i>!</ac>
map,25,,97,LATIAS TIMER,2,197,101,show_text,"\dxn[Sakura]¡Ey, está muy bien!"
map,25,,97,LATIAS TIMER,2,202,101,show_text,"\dxn[Sakura]¡Ya reclamaste esta recompensa, pero gracias por participar!"
map,25,,97,LATIAS TIMER,2,207,101,show_text,"\dxn[Sakura]Toma, tu recompensa."
map,25,,97,LATIAS TIMER,2,211,101,show_text,"<ac>¡Has recibido 10,000 Pokedólares!</ac>"
map,25,,97,LATIAS TIMER,2,218,101,show_text,<ac>¡Has recibido 150 <i>Summer Points</i>!</ac>
map,25,,97,LATIAS TIMER,2,239,101,show_text,\sh\dxn[Sakura]¡P-pero...! ¡Si es una puntuación impresionante!
map,25,,97,LATIAS TIMER,2,245,101,show_text,"\dxn[Sakura]¡Ya reclamaste esta recompensa, pero gracias por participar!"
map,25,,97,LATIAS TIMER,2,250,101,show_text,"\dxn[Sakura]Toma, tu recompensa."
map,25,,97,LATIAS TIMER,2,253,355,script,$PokemonGlobal.gachaCoins += 3
map,25,,97,LATIAS TIMER,2,254,101,show_text,<ac>¡Has recibido 3 Gacha Tickets!</ac>
map,25,,97,LATIAS TIMER,2,257,101,show_text,<ac>¡Ahora puedes acceder al \c[2]Nivel 2\c[0]!</ac>
map,25,,97,LATIAS TIMER,2,265,101,show_text,"<ac>¡Has recibido 10,000 Pokedólares!</ac>"
map,25,,97,LATIAS TIMER,2,274,101,show_text,<ac>¡Has recibido 150 <i>Summer Points</i>!</ac>
map,25,,97,LATIAS TIMER,2,291,108,comment,################# NORMAL MODE #################
map,25,,97,LATIAS TIMER,2,298,101,show_text,"\dxn[Sakura]¡Bueno, no está mal!"
map,25,,97,LATIAS TIMER,2,303,101,show_text,"\dxn[Sakura]¡Ya reclamaste esta recompensa, pero gracias por participar!"
map,25,,97,LATIAS TIMER,2,308,101,show_text,"\dxn[Sakura]Toma, tu recompensa."
map,25,,97,LATIAS TIMER,2,311,101,show_text,<ac>¡Has recibido 250 <i>Summer Points</i>!</ac>
map,25,,97,LATIAS TIMER,2,330,101,show_text,"\dxn[Sakura]¡Ey, está muy bien!"
map,25,,97,LATIAS TIMER,2,335,101,show_text,"\dxn[Sakura]¡Ya reclamaste esta recompensa, pero gracias por participar!"
map,25,,97,LATIAS TIMER,2,340,101,show_text,"\dxn[Sakura]Toma, tu recompensa."
map,25,,97,LATIAS TIMER,2,344,101,show_text,"<ac>¡Has recibido 20,000 Pokedólares!</ac>"
map,25,,97,LATIAS TIMER,2,351,101,show_text,<ac>¡Has recibido 250 <i>Summer Points</i>!</ac>
map,25,,97,LATIAS TIMER,2,372,101,show_text,\sh\dxn[Sakura]¡P-pero...! ¡Si es una puntuación impresionante!
map,25,,97,LATIAS TIMER,2,378,101,show_text,"\dxn[Sakura]¡Ya reclamaste esta recompensa, pero gracias por participar!"
map,25,,97,LATIAS TIMER,2,383,101,show_text,"\dxn[Sakura]Toma, tu recompensa."
map,25,,97,LATIAS TIMER,2,386,355,script,$PokemonGlobal.gachaCoins += 5
map,25,,97,LATIAS TIMER,2,387,101,show_text,<ac>¡Has recibido 5 Gacha Tickets!</ac>
map,25,,97,LATIAS TIMER,2,390,101,show_text,<ac>¡Ahora puedes acceder al \c[2]Nivel 3\c[0]!</ac>
map,25,,97,LATIAS TIMER,2,398,101,show_text,"<ac>¡Has recibido 20,000 Pokedólares!</ac>"
map,25,,97,LATIAS TIMER,2,407,101,show_text,<ac>¡Has recibido 250 <i>Summer Points</i>!</ac>
map,25,,97,LATIAS TIMER,2,424,108,comment,################# HARD MODE #################
map,25,,97,LATIAS TIMER,2,431,101,show_text,"\dxn[Sakura]¡Bueno, no está mal!"
map,25,,97,LATIAS TIMER,2,436,101,show_text,"\dxn[Sakura]¡Ya reclamaste esta recompensa, pero gracias por participar!"
map,25,,97,LATIAS TIMER,2,441,101,show_text,"\dxn[Sakura]Toma, tu recompensa."
map,25,,97,LATIAS TIMER,2,444,101,show_text,<ac>¡Has recibido 400 <i>Summer Points</i>!</ac>
map,25,,97,LATIAS TIMER,2,463,101,show_text,"\dxn[Sakura]¡Ey, está muy bien!"
map,25,,97,LATIAS TIMER,2,468,101,show_text,"\dxn[Sakura]¡Ya reclamaste esta recompensa, pero gracias por participar!"
map,25,,97,LATIAS TIMER,2,473,101,show_text,"\dxn[Sakura]Toma, tu recompensa."
map,25,,97,LATIAS TIMER,2,477,101,show_text,"<ac>¡Has recibido 50,000 Pokedólares!</ac>"
map,25,,97,LATIAS TIMER,2,484,101,show_text,<ac>¡Has recibido 400 <i>Summer Points</i>!</ac>
map,25,,97,LATIAS TIMER,2,505,101,show_text,\sh\dxn[Sakura]¡P-pero...! ¡Si es una puntuación impresionante!
map,25,,97,LATIAS TIMER,2,511,101,show_text,"\dxn[Sakura]¡Ya reclamaste esta recompensa, pero gracias por participar!"
map,25,,97,LATIAS TIMER,2,516,101,show_text,"\dxn[Sakura]Toma, tu recompensa."
map,25,,97,LATIAS TIMER,2,519,355,script,$PokemonGlobal.gachaCoins += 7
map,25,,97,LATIAS TIMER,2,520,101,show_text,<ac>¡Has recibido 7 Gacha Tickets!</ac>
map,25,,97,LATIAS TIMER,2,523,101,show_text,<ac>¡Ahora puedes acceder al \c[2]Nivel 4\c[0]!</ac>
map,25,,97,LATIAS TIMER,2,531,101,show_text,"<ac>¡Has recibido 50,000 Pokedólares!</ac>"
map,25,,97,LATIAS TIMER,2,540,101,show_text,<ac>¡Has recibido 400 <i>Summer Points</i>!</ac>
map,25,,97,LATIAS TIMER,2,557,108,comment,################# VERYHARD MODE #################
map,25,,97,LATIAS TIMER,2,564,101,show_text,"\dxn[Sakura]¡Bueno, no está mal!"
map,25,,97,LATIAS TIMER,2,569,101,show_text,"\dxn[Sakura]¡Ya reclamaste esta recompensa, pero gracias por participar!"
map,25,,97,LATIAS TIMER,2,574,101,show_text,"\dxn[Sakura]Toma, tu recompensa."
map,25,,97,LATIAS TIMER,2,577,101,show_text,<ac>¡Has recibido 700 <i>Summer Points</i>!</ac>
map,25,,97,LATIAS TIMER,2,596,101,show_text,"\dxn[Sakura]¡Ey, está muy bien!"
map,25,,97,LATIAS TIMER,2,601,101,show_text,"\dxn[Sakura]¡Ya reclamaste esta recompensa, pero gracias por participar!"
map,25,,97,LATIAS TIMER,2,606,101,show_text,"\dxn[Sakura]Toma, tu recompensa."
map,25,,97,LATIAS TIMER,2,610,101,show_text,"<ac>¡Has recibido 100,000 Pokedólares!</ac>"
map,25,,97,LATIAS TIMER,2,617,101,show_text,<ac>¡Has recibido 700 <i>Summer Points</i>!</ac>
map,25,,97,LATIAS TIMER,2,638,101,show_text,\sh\dxn[Sakura]¡P-pero...! ¡Si es una puntuación impresionante!
map,25,,97,LATIAS TIMER,2,644,101,show_text,"\dxn[Sakura]¡Ya reclamaste esta recompensa, pero gracias por participar!"
map,25,,97,LATIAS TIMER,2,649,101,show_text,"\dxn[Sakura]Toma, tu recompensa."
map,25,,97,LATIAS TIMER,2,652,355,script,$PokemonGlobal.gachaCoins += 10
map,25,,97,LATIAS TIMER,2,653,101,show_text,<ac>¡Has recibido 10 Gacha Tickets!</ac>
map,25,,97,LATIAS TIMER,2,655,101,show_text,<ac>¡Ahora puedes acceder al \c[2]nivel secreto\c[0]!</ac>
map,25,,97,LATIAS TIMER,2,657,101,show_text,<ac>\sh¡Enfrentar a \c[2]Sakura\c[0]!</ac>
map,25,,97,LATIAS TIMER,2,664,101,show_text,"<ac>¡Has recibido 100,000 Pokedólares!</ac>"
map,25,,97,LATIAS TIMER,2,673,101,show_text,<ac>¡Has recibido 700 <i>Summer Points</i>!</ac>
map,25,,97,LATIAS TIMER,2,693,101,show_text,\sh\dxn[Sakura]¡Ven a jugar cuando quieras!
map,25,,97,LATIAS TIMER,2,696,355,script,FollowingPkmn.toggle_on
map,25,,97,LATIAS TIMER,2,697,355,script,$Trainer.has_running_shoes = true
map,25,,198,EV198,1,0,101,show_text,(Seems to be paying attention to the battle...)
map,25,,64,EV064,1,0,108,comment,noshadow
map,25,,131,EV131,1,0,101,show_text,"No podía ni hablar con él cerca del concierto, están todos cantando."
map,25,,165,EV165,1,0,101,show_text,(Parece estar atento al concierto...)
map,25,,31,PSYDUCK,1,0,355,script,Pokemon.play_cry(:PSYDUCK)
map,25,,31,PSYDUCK,1,1,101,show_text,\f[psyduck000]¡Psy!
map,25,,98,MELOETTA,1,1,101,show_text,\f[meloetta_dance_000]¡Melooo!
map,25,,199,EV199,1,0,101,show_text,(Seems to be paying attention to the battle...)
map,25,,65,EV065,1,0,108,comment,noshadow
map,25,,132,xd,1,0,355,script,Pokemon.play_cry(:TURTONATOR)
map,25,,99,Slope,1,0,108,comment,Slope: -2x-1
map,25,,99,Slope,1,1,108,comment,Width: 0/2
map,25,,99,Slope,1,2,108,comment,Offset: 16px
map,25,,166,EV166,1,0,101,show_text,(Parece estar atento al concierto...)
map,25,,66,EV066,1,0,108,comment,noshadow
map,25,,200,EV200,1,0,101,show_text,(Seems to be paying attention to the battle...)
map,25,,133,EV133,1,2,101,show_text,\dxn[Lillie]¡Hola! Liberty nos llamó a mí y a mi hermano para participar en su torneo.
map,25,,133,EV133,1,4,101,show_text,"\dxn[Lillie]Como parecía un buen señor y el lugar era parecido a Alola, pues le dijimos que sí."
map,25,,133,EV133,1,6,101,show_text,\dxn[Lillie]Pero no me dijo que tenía que pelear en su torneo...
map,25,,133,EV133,1,11,101,show_text,"\dxn[\PN]<i>(Pobre chavala, no conoce a Liberty del todo...)</i>"
map,25,,133,EV133,1,16,101,show_text,"\dxn[\PN]<i>(Pobre chavala, no conoce a Liberty del todo...)</i>"
